proxy,ok,latency_ms,exit_ip,error
46.37.193.234:33333,False,,,timed out
46.47.197.210:3128,False,,,timed out
46.55.143.145:8080,False,,,timed out
46.8.104.176:1080,False,,,socks4 connect failed: 005b
46.8.104.176:1081,False,,,[Errno 111] Connection refused
46.8.31.104:1080,False,,,timed out
46.8.60.34:1080,False,,,timed out
46.98.192.116:5678,False,,,socks4 connect failed: 005b
46.99.210.63:3629,False,,,timed out
47.104.27.165:8008,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.104.28.135:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.116.181.146:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.116.210.163:8054,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.116.210.163:8888,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.119.164.33:2080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.119.19.221:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.120.0.231:9080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.121.129.129:8888,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.121.133.212:9200,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.121.182.36:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.121.182.88:8888,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.176.213.210:39593,False,,,socks4 connect failed: 005b
47.237.107.41:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.237.113.119:8118,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.237.138.184:3128,False,,,timed out
47.237.2.245:3129,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:202,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:4002,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:45,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.128.246:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.130.212:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.130.212:59394,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.130.212:8008,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.130.212:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.130.212:9080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.134.126:18080,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.238.134.126:4002,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.238.134.126:81,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.238.134.126:8291,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.238.134.126:9080,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.238.60.156:45,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.60.156:6379,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.60.156:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.60.156:8008,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.60.156:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.238.60.156:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.242.155.74:12522,False,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)
47.243.222.214:1080,False,,,timed out
47.250.51.110:1081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.250.51.110:5007,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.250.51.110:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.127.154:1081,False,,,timed out
47.251.73.54:11,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.251.74.38:6379,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.74.38:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.74.38:8008,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.87.199:808,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.87.199:8081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.87.199:9080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.251.87.74:6379,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.251.87.74:80,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.251.87.74:85,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.252.11.233:45,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.11.233:5060,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.11.233:8081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.11.233:91,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.18.37:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.18.37:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.18.37:8083,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.252.47.39:1080,False,,,timed out
47.252.47.39:1081,False,,,timed out
47.254.122.220:5443,False,,,timed out
47.254.36.213:8000,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.254.36.213:8001,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.254.36.25:11080,False,,,timed out
47.74.46.81:50,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:6379,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:80,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:8047,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:8081,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:9080,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.74.46.81:98,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.76.144.139:4006,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.76.144.139:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.76.144.139:8008,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.76.144.139:8081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.76.144.139:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.81.56.193:8888,False,,,timed out
47.82.102.188:1011,False,,,timed out
47.82.73.135:1011,False,,,timed out
47.82.76.35:1011,False,,,[Errno 104] Connection reset by peer
47.82.85.43:1011,False,,,timed out
47.84.65.214:3128,False,,,timed out
47.84.84.1:3128,False,,,timed out
47.85.161.37:3128,False,,,socks4 connect failed: 4854
47.85.37.60:1081,False,,,timed out
47.85.9.228:10800,False,,,timed out
47.86.236.109:9898,False,,,timed out
47.88.16.13:13579,False,,,timed out
47.89.159.212:1081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.89.159.212:6379,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.89.159.212:9098,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.89.159.212:93,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.89.159.212:993,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.149.238:202,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.149.238:41,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.149.238:8081,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.149.238:9098,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.167.27:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.90.167.27:9050,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.104.88:3128,False,,,socks4 connect failed: 4854
47.91.109.17:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.121.127:194,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.29.151:4145,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.91.29.151:6379,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.91.29.151:8081,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.91.29.151:81,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.91.29.151:90,False,,,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1010)
47.91.89.3:11,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:35,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:6379,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:8040,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.91.89.3:9050,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.92.143.92:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.92.194.235:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.92.194.235:9080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
47.92.194.235:9098,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
49.13.87.123:1171,False,,,unexpected eof
49.156.38.126:5678,False,,,[Errno 111] Connection refused
49.229.36.170:4153,False,,,timed out
49.229.36.210:4153,False,,,timed out
49.51.250.24:1080,False,,,timed out
5.128.120.101:8181,False,,,timed out
5.133.193.54:45803,False,,,timed out
5.133.214.122:22799,False,,,timed out
5.133.96.148:4153,False,,,timed out
5.140.110.96:1080,False,,,timed out
5.157.64.213:1080,False,,,unexpected eof
5.165.225.172:3128,False,,,timed out
5.167.171.79:1080,False,,,timed out
5.181.158.54:1080,False,,,unexpected eof
5.181.178.46:8080,False,,,timed out
5.182.26.129:4145,False,,,timed out
5.188.64.79:5678,False,,,timed out
5.189.129.186:48229,False,,,[Errno 111] Connection refused
5.189.160.163:9100,False,,,timed out
5.19.101.163:33333,False,,,timed out
5.23.104.251:1080,False,,,socks4 connect failed: 005b
5.231.201.123:1080,False,,,timed out
5.255.113.177:1080,False,,,timed out
5.255.117.127:1080,False,,,unexpected eof
5.255.99.75:1080,False,,,unexpected eof
5.3.153.163:1080,False,,,timed out
5.42.127.131:80,False,,,timed out
5.42.87.164:56789,False,,,timed out
5.45.126.128:8080,False,,,socks4 connect failed: 4854
5.53.119.134:1080,False,,,unexpected eof
5.58.47.25:3629,False,,,timed out
5.58.66.55:14888,False,,,timed out
5.58.97.89:8080,False,,,timed out
5.59.248.134:8081,False,,,timed out
5.79.163.26:1080,False,,,unexpected eof
5.8.204.148:7080,False,,,timed out
5.95.121.180:4153,False,,,timed out
50.172.193.250:1080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1010)
50.199.46.20:32100,False,,,[Errno 111] Connection refused
50.200.166.130:8080,False,,,timed out
50.235.92.65:32100,False,,,timed out
50.236.148.246:31699,False,,,timed out
50.236.148.254:31699,False,,,timed out
50.238.47.86:32100,False,,,socks4 connect failed: 005b
50.250.205.21:32100,False,,,socks4 connect failed: 005b
50.250.75.153:39593,False,,,timed out
50.255.17.229:32100,False,,,timed out
51.15.209.188:16379,False,,,[Errno 111] Connection refused
51.15.211.42:16379,False,,,[Errno 111] Connection refused
51.15.241.34:3128,False,,,[Errno 111] Connection refused
51.15.252.246:16379,False,,,[Errno 111] Connection refused
51.158.105.157:16379,False,,,[Errno 111] Connection refused
51.158.108.134:16379,False,,,timed out
51.158.79.141:16379,False,,,timed out
51.170.133.249:80,False,,,timed out
51.38.32.142:46627,False,,,[Errno 111] Connection refused
51.75.206.209:80,False,,,timed out
51.77.141.29:4662,False,,,timed out
51.83.184.241:9191,False,,,timed out
52.34.243.150:8080,False,,,socks4 connect failed: 4854
54.238.38.227:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
54.37.115.191:37748,False,,,[Errno 111] Connection refused
57.128.231.218:1000,False,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.ipify.org'. (_ssl.c:1010)"
57.128.231.218:1001,False,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.ipify.org'. (_ssl.c:1010)"
57.128.231.218:1004,False,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.ipify.org'. (_ssl.c:1010)"
57.129.120.78:9050,False,,,timed out
58.18.39.58:10800,False,,,timed out
58.187.192.47:1080,False,,,timed out
58.75.126.235:4145,False,,,timed out
59.152.97.233:1080,False,,,unexpected eof
59.45.13.219:3629,False,,,timed out
60.190.195.146:10800,False,,,[Errno 111] Connection refused
60.217.64.237:35292,False,,,socks4 connect failed: 005b
60.249.149.98:8080,False,,,[Errno 111] Connection refused
60.251.183.62:80,False,,,[Errno 111] Connection refused
61.148.199.206:4145,False,,,timed out
61.155.235.58:10800,False,,,timed out
61.184.189.124:10800,False,,,unexpected eof
61.247.178.178:1080,False,,,timed out
61.29.96.146:8000,False,,,timed out
61.9.34.222:58765,False,,,unexpected eof
62.101.137.15:8080,False,,,timed out
62.103.186.66:4153,False,,,timed out
62.122.201.246:50129,False,,,[Errno 111] Connection refused
62.171.132.27:39536,False,,,[Errno 111] Connection refused
62.241.133.227:1975,False,,,timed out
62.60.210.173:1080,False,,,unexpected eof
62.60.230.196:1080,False,,,timed out
62.74.223.178:33333,False,,,timed out
62.84.245.79:80,False,,,timed out
62.89.31.216:3629,False,,,timed out
64.188.64.135:1081,False,,,[Errno 104] Connection reset by peer
64.20.43.89:1080,False,,,timed out
64.227.108.25:31908,False,,,[Errno 111] Connection refused
64.49.67.164:5678,False,,,timed out
64.64.110.120:6643,False,,,timed out
64.64.152.248:39593,False,,,timed out
65.108.203.35:18080,False,,,timed out
65.108.203.37:18080,False,,,timed out
65.109.217.164:3128,False,,,timed out
65.111.0.197:3129,False,,,timed out
65.111.0.93:3129,False,,,timed out
65.111.1.185:3129,False,,,timed out
65.111.12.40:3129,False,,,timed out
65.111.3.246:3129,False,,,timed out
65.111.6.194:3129,False,,,timed out
65.111.8.193:3129,False,,,timed out
65.111.9.167:3129,False,,,timed out
65.169.38.73:26592,False,,,timed out
65.20.105.241:10001,False,,,timed out
65.20.158.88:10000,False,,,[Errno 104] Connection reset by peer
65.20.183.178:8080,False,,,timed out
65.21.201.149:8081,False,,,timed out
66.135.16.53:80,False,,,timed out
66.151.34.89:80,False,,,socks4 connect failed: 4854
66.29.128.241:12795,False,,,timed out
66.29.128.243:45155,False,,,timed out
66.29.128.244:23597,False,,,[Errno 111] Connection refused
66.42.224.229:41679,False,,,_ssl.c:993: The handshake operation timed out
66.59.197.63:3128,False,,,unexpected eof
67.20.129.199:8080,False,,,timed out
67.201.33.10:25283,False,,,_ssl.c:993: The handshake operation timed out
67.201.39.14:4145,False,,,_ssl.c:993: The handshake operation timed out
67.201.58.190:4145,False,,,_ssl.c:993: The handshake operation timed out
67.201.59.70:4145,False,,,_ssl.c:993: The handshake operation timed out
67.205.161.254:8118,False,,,socks4 connect failed: 4854
67.205.161.254:9050,False,,,timed out
67.207.92.87:1088,False,,,unexpected eof
67.225.243.221:63809,False,,,timed out
67.227.112.77:6117,False,,,timed out
67.227.42.124:6101,False,,,timed out
68.1.210.163:4145,False,,,_ssl.c:993: The handshake operation timed out
68.1.210.189:4145,False,,,_ssl.c:993: The handshake operation timed out
68.183.116.10:1081,False,,,[Errno 111] Connection refused
68.183.55.211:37775,False,,,timed out
68.183.60.51:3129,False,,,timed out
68.183.7.53:9100,False,,,timed out
68.71.242.118:4145,False,,,_ssl.c:993: The handshake operation timed out
68.71.245.206:4145,False,,,_ssl.c:993: The handshake operation timed out
68.71.247.130:4145,False,,,_ssl.c:993: The handshake operation timed out
68.71.249.153:48606,False,,,_ssl.c:993: The handshake operation timed out
68.71.249.158:4145,False,,,_ssl.c:993: The handshake operation timed out
68.71.254.6:4145,False,,,_ssl.c:993: The handshake operation timed out
69.164.244.200:1081,False,,,[Errno 111] Connection refused
69.27.14.138:43014,False,,,timed out
69.36.63.128:1080,False,,,unexpected eof
69.48.201.94:80,False,,,timed out
69.61.200.104:36181,False,,,_ssl.c:993: The handshake operation timed out
69.75.140.157:8080,False,,,timed out
69.87.216.54:7989,False,,,timed out
70.166.167.38:57728,False,,,_ssl.c:993: The handshake operation timed out
70.166.167.55:57745,False,,,_ssl.c:993: The handshake operation timed out
70.166.65.160:4145,False,,,_ssl.c:993: The handshake operation timed out
70.35.199.99:56633,False,,,[Errno 111] Connection refused
72.195.114.169:4145,False,,,_ssl.c:993: The handshake operation timed out
72.195.114.184:4145,False,,,_ssl.c:993: The handshake operation timed out
72.195.34.35:27360,False,,,_ssl.c:993: The handshake operation timed out
72.195.34.41:4145,False,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)
72.195.34.42:4145,False,,,_ssl.c:993: The handshake operation timed out
72.195.34.58:4145,False,,,_ssl.c:993: The handshake operation timed out
72.195.34.59:4145,False,,,_ssl.c:993: The handshake operation timed out
72.195.34.60:27391,False,,,_ssl.c:993: The handshake operation timed out
72.205.0.67:4145,False,,,_ssl.c:993: The handshake operation timed out
72.206.181.103:4145,False,,,timed out
72.206.181.105:64935,False,,,timed out
72.206.181.123:4145,False,,,timed out
72.206.181.97:64943,False,,,timed out
72.207.33.64:4145,False,,,_ssl.c:993: The handshake operation timed out
72.210.208.101:4145,False,,,timed out
72.210.221.197:4145,False,,,timed out
72.210.221.223:4145,False,,,timed out
72.210.252.134:46164,False,,,timed out
72.210.252.137:4145,False,,,timed out
72.214.108.67:4145,False,,,_ssl.c:993: The handshake operation timed out
72.217.216.239:4145,False,,,timed out
72.221.164.34:60671,False,,,timed out
72.221.171.130:4145,False,,,timed out
72.221.171.135:4145,False,,,timed out
72.221.172.203:4145,False,,,timed out
72.221.232.152:4145,False,,,timed out
72.221.232.155:4145,False,,,timed out
72.36.32.222:9050,False,,,timed out
72.37.216.68:4145,False,,,[Errno 111] Connection refused
72.37.217.3:4145,False,,,[Errno 111] Connection refused
72.49.49.11:31034,False,,,_ssl.c:993: The handshake operation timed out
72.56.104.252:9058,False,,,timed out
72.56.106.48:443,False,,,timed out
72.56.75.158:8080,False,,,timed out
72.56.94.27:1081,False,,,timed out
73.162.86.230:443,False,,,socks4 connect failed: 4854
74.119.144.60:4145,False,,,_ssl.c:993: The handshake operation timed out
74.119.147.209:4145,False,,,_ssl.c:993: The handshake operation timed out
76.26.114.253:39593,False,,,timed out
76.81.6.107:31008,False,,,timed out
77.108.100.166:1080,False,,,timed out
77.163.47.213:3128,False,,,timed out
77.221.136.53:8443,False,,,timed out
77.221.152.210:36219,False,,,timed out
77.225.177.14:10801,False,,,timed out
77.235.23.130:5678,False,,,timed out
77.238.79.111:5678,False,,,timed out
77.241.20.215:55915,False,,,[Errno 111] Connection refused
77.242.177.57:3128,False,,,timed out
77.34.77.97:4145,False,,,timed out
77.41.170.50:1080,False,,,unexpected eof
77.50.183.34:8080,False,,,timed out
77.65.50.118:34159,False,,,[Errno 104] Connection reset by peer
77.73.68.222:65000,False,,,timed out
77.77.26.152:4153,False,,,timed out
77.85.171.92:4153,False,,,[Errno 104] Connection reset by peer
78.110.155.229:1080,False,,,timed out
78.111.112.118:4145,False,,,[Errno 104] Connection reset by peer
78.130.246.65:1881,False,,,timed out
78.133.163.190:4145,False,,,timed out
78.37.113.29:5555,False,,,unexpected eof
78.9.232.205:8080,False,,,timed out
79.110.200.27:8000,False,,,socks4 connect failed: 3c68
79.111.118.99:1080,False,,,timed out
79.111.14.142:1080,False,,,[Errno 111] Connection refused
79.137.72.22:8080,False,,,socks4 connect failed: 3c48
79.174.12.190:80,False,,,timed out
79.76.52.220:1080,False,,,timed out
79.76.52.220:1081,False,,,timed out
8.130.37.235:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.134.149.133:8800,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.146.200.53:9080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.148.23.165:1234,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.148.24.225:4000,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.148.4.166:13,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.209.96.245:31433,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.209.96.245:5060,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.209.96.245:7070,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.209.96.245:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.209.96.245:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.210.17.35:100,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.210.17.35:14,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.210.17.35:8004,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
8.210.17.35:8082,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
